time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-3-30 12:4:5.366	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	8	4	5	11.62	10057.2.3	100
2025-3-30 12:4:5.488	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	8	4	5	11.62	10057.2.3	100
2025-3-30 12:4:5.577	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	4	4	11.87	10057.2.3	100
2025-3-30 12:4:5.696	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	4	4	11.87	10057.2.3	100
2025-3-30 12:4:5.757	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	4	4	11.87	10057.2.3	100
2025-3-30 12:4:5.877	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	4	4	4	11.68	10057.2.3	100
2025-3-30 12:4:5.966	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	4	11.87	10057.2.3	100
2025-3-30 12:4:6.86	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	4	11.68	10057.2.3	100
2025-3-30 12:4:6.176	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	4	4	11.75	10057.2.3	100
2025-3-30 12:4:6.296	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	4	11.75	10057.2.3	100
2025-3-30 12:4:6.357	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	3	4	4	4	11.49	10057.2.3	100
2025-3-30 12:4:6.476	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	2	4	4	4	11.75	10057.2.3	100
2025-3-30 12:4:6.566	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	6	2	4	11.87	10057.2.3	100
2025-3-30 12:4:6.687	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	4	11.75	10057.2.3	100
2025-3-30 12:4:6.776	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	4	6	2	4	12.00	10057.2.3	100
2025-3-30 12:4:6.898	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	4	11.49	10057.2.3	100
2025-3-30 12:4:6.986	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	4	11.87	10057.2.3	100
2025-3-30 12:4:7.106	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	4	11.75	10057.2.3	100
2025-3-30 12:4:7.167	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	4	11.68	10057.2.3	100
2025-3-30 12:4:7.297	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	2	2	6	2	4	11.87	10057.2.3	100
2025-3-30 12:4:7.378	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	4	11.75	10057.2.3	100
2025-3-30 12:4:7.496	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	2	4	11.87	10057.2.3	100
2025-3-30 12:4:7.587	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	7	4	4	11.62	10057.2.3	100
2025-3-30 12:4:7.736	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	4	4	11.75	10057.2.3	100
2025-3-30 12:4:7.766	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	2	7	4	4	11.87	10057.2.3	100
2025-3-30 12:4:7.886	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	7	4	4	11.87	10057.2.3	100
2025-3-30 12:4:7.976	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	4	4	11.62	10057.2.3	100
2025-3-30 12:4:8.95	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	4	4	11.87	10057.2.3	100
2025-3-30 12:4:8.185	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	2	3	7	4	4	11.75	10057.2.3	100
2025-3-30 12:4:8.336	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	1	1	7	4	4	12.00	10057.2.3	100
2025-3-30 12:4:8.395	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	4	7	4	4	11.75	10057.2.3	100
2025-3-30 12:4:8.515	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	2	3	7	4	4	11.68	10057.2.3	100
2025-3-30 12:4:8.577	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	0	0	5	4	4	11.94	10057.2.3	100
2025-3-30 12:4:8.698	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	4	4	11.62	10057.2.3	100
2025-3-30 12:4:8.788	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	5	4	4	11.62	10057.2.3	100
2025-3-30 12:4:8.907	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	5	4	4	11.87	10057.2.3	100
2025-3-30 12:4:8.996	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	4	4	11.75	10057.2.3	100
2025-3-30 12:4:9.116	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	5	4	4	11.87	10057.2.3	100
2025-3-30 12:4:9.176	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	4	4	11.75	10057.2.3	100
2025-3-30 12:4:9.297	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	4	4	11.75	10057.2.3	100
2025-3-30 12:4:9.387	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	4	4	11.87	10057.2.3	100
2025-3-30 12:4:9.537	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	5	4	4	11.75	10057.2.3	100
2025-3-30 12:4:9.596	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	2	2	11.94	10057.2.3	100
2025-3-30 12:4:9.716	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	2	11.87	10057.2.3	100
2025-3-30 12:4:9.807	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	2	11.62	10057.2.3	100
2025-3-30 12:4:9.927	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	2	11.75	10057.2.3	100
2025-3-30 12:4:9.988	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	6	2	2	11.68	10057.2.3	100
2025-3-30 12:4:10.114	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	6	2	2	11.87	10057.2.3	100
2025-3-30 12:4:10.196	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	6	2	2	11.62	10057.2.3	100
2025-3-30 12:4:10.315	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	6	2	2	11.62	10057.2.3	100
2025-3-30 12:4:10.405	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	1	4	6	2	2	11.68	10057.2.3	100
2025-3-30 12:4:10.525	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	1	1	6	2	2	11.94	10057.2.3	100
2025-3-30 12:4:10.585	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	9	0	3	9	5	5	11.75	10057.2.3	100
2025-3-30 12:4:10.707	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	2	0	9	5	5	11.87	10057.2.3	100
2025-3-30 12:4:10.851	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	13	6	10	9	5	5	11.75	10057.2.3	100
2025-3-30 12:4:10.916	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	4	3	9	5	5	11.68	10057.2.3	100
2025-3-30 12:4:11.6	WTbob(8021AB414BBE)	2	0	0	0.000	0.000	0.005	16	3	1	9	5	5	11.56	10057.2.3	100
2025-3-30 12:4:11.126	WTbob(8021AB414BBE)	0	0	1	0.000	0.005	0.000	15	11	11	9	5	5	11.75	10057.2.3	100
2025-3-30 12:4:11.222	WTbob(8021AB414BBE)	0	1	0	0.000	0.000	0.005	4	7	18	9	5	5	11.87	10057.2.3	100
2025-3-30 12:4:11.338	WTbob(8021AB414BBE)	0	0	1	0.000	0.000	0.000	3	1	10	9	5	5	11.75	10057.2.3	100
2025-3-30 12:4:11.417	WTbob(8021AB414BBE)	1	0	1	0.000	0.000	0.000	4	19	5	9	5	5	12.00	10057.2.3	100
2025-3-30 12:4:11.517	WTbob(8021AB414BBE)	1	1	1	0.000	0.000	0.000	8	10	17	9	5	5	11.87	10057.2.3	100
2025-3-30 12:4:11.606	WTbob(8021AB414BBE)	0	0	1	0.000	0.011	0.005	5	14	26	5	13	6	12.00	10057.2.3	100
2025-3-30 12:4:11.727	WTbob(8021AB414BBE)	1	4	1	0.000	0.011	0.005	6	17	24	5	13	6	11.68	10057.2.3	100
2025-3-30 12:4:11.817	WTbob(8021AB414BBE)	1	3	3	0.005	0.016	0.005	10	20	32	5	13	6	11.87	10057.2.3	100
2025-3-30 12:4:11.936	WTbob(8021AB414BBE)	2	1	0	0.000	0.011	0.000	8	8	17	5	13	6	11.87	10057.2.3	100
2025-3-30 12:4:11.996	WTbob(8021AB414BBE)	4	2	2	0.005	0.000	0.005	55	25	20	5	13	6	11.62	10057.2.3	100
2025-3-30 12:4:12.147	WTbob(8021AB414BBE)	2	5	2	0.005	0.011	0.005	58	51	6	5	13	6	11.75	10057.2.3	100
2025-3-30 12:4:12.206	WTbob(8021AB414BBE)	5	5	2	0.011	0.027	0.016	14	49	50	5	13	6	11.94	10057.2.3	100
2025-3-30 12:4:12.326	WTbob(8021AB414BBE)	1	3	3	0.005	0.005	0.000	79	15	45	5	13	6	11.75	10057.2.3	100
2025-3-30 12:4:12.418	WTbob(8021AB414BBE)	1	2	2	0.000	0.000	0.016	11	15	15	5	13	6	11.75	10057.2.3	100
2025-3-30 12:4:12.538	WTbob(8021AB414BBE)	4	3	2	0.000	0.005	0.005	14	22	40	5	13	6	11.87	10057.2.3	100
2025-3-30 12:4:12.629	WTbob(8021AB414BBE)	1	1	0	0.000	0.000	0.005	47	11	2	6	13	9	11.87	10057.2.3	100
2025-3-30 12:4:12.778	WTbob(8021AB414BBE)	4	0	1	0.000	0.016	0.005	5	2	4	6	13	9	11.68	10057.2.3	100
2025-3-30 12:4:12.808	WTbob(8021AB414BBE)	1	4	4	0.000	0.022	0.011	34	19	35	6	13	9	11.75	10057.2.3	100
2025-3-30 12:4:12.958	WTbob(8021AB414BBE)	8	5	4	0.005	0.016	0.005	45	42	42	6	13	9	11.68	10057.2.3	100
2025-3-30 12:4:13.18	WTbob(8021AB414BBE)	5	3	2	0.000	0.022	0.016	38	37	33	6	13	9	11.87	10057.2.3	100
2025-3-30 12:4:13.139	WTbob(8021AB414BBE)	5	2	3	0.000	0.022	0.000	22	17	22	6	13	9	11.56	10057.2.3	100
2025-3-30 12:4:13.231	WTbob(8021AB414BBE)	2	3	3	0.005	0.005	0.005	40	10	17	6	13	9	11.87	10057.2.3	100
2025-3-30 12:4:13.349	WTbob(8021AB414BBE)	1	0	0	0.000	0.005	0.005	18	8	1	6	13	9	11.56	10057.2.3	100
2025-3-30 12:4:13.409	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.000	7	2	9	6	13	9	11.75	10057.2.3	100
2025-3-30 12:4:13.528	WTbob(8021AB414BBE)	2	1	2	0.005	0.005	0.000	4	17	20	6	13	9	11.75	10057.2.3	100
2025-3-30 12:4:13.618	WTbob(8021AB414BBE)	1	5	5	0.022	0.000	0.005	17	90	36	10	14	13	11.87	10057.2.3	100
2025-3-30 12:4:13.738	WTbob(8021AB414BBE)	3	3	4	0.005	0.005	0.000	13	36	22	10	14	13	11.75	10057.2.3	100
2025-3-30 12:4:13.867	WTbob(8021AB414BBE)	4	3	2	0.005	0.000	0.000	35	17	15	10	14	13	12.00	10057.2.3	100
2025-3-30 12:4:13.948	WTbob(8021AB414BBE)	3	9	2	0.000	0.011	0.011	10	31	26	10	14	13	11.62	10057.2.3	100
2025-3-30 12:4:14.69	WTbob(8021AB414BBE)	2	3	0	0.000	0.005	0.005	33	48	5	10	14	13	11.75	10057.2.3	100
2025-3-30 12:4:14.158	WTbob(8021AB414BBE)	2	1	1	0.005	0.016	0.000	20	31	9	10	14	13	11.75	10057.2.3	100
2025-3-30 12:4:14.218	WTbob(8021AB414BBE)	2	6	1	0.005	0.005	0.005	29	23	19	10	14	13	11.94	10057.2.3	100
2025-3-30 12:4:14.338	WTbob(8021AB414BBE)	2	15	19	0.027	0.005	0.000	41	90	202	10	14	13	11.62	10057.2.3	100
2025-3-30 12:4:14.429	WTbob(8021AB414BBE)	3	0	2	0.005	0.016	0.005	12	33	18	10	14	13	11.75	10057.2.3	100
2025-3-30 12:4:14.549	WTbob(8021AB414BBE)	2	3	2	0.011	0.016	0.005	21	26	21	10	14	13	11.94	10057.2.3	100
2025-3-30 12:4:14.638	WTbob(8021AB414BBE)	2	16	3	0.011	0.005	0.005	25	214	37	10	14	17	11.75	10057.2.3	100
2025-3-30 12:4:14.758	WTbob(8021AB414BBE)	1	3	4	0.000	0.000	0.000	15	16	25	10	14	17	11.75	10057.2.3	100
2025-3-30 12:4:14.848	WTbob(8021AB414BBE)	5	11	4	0.005	0.000	0.000	26	81	13	10	14	17	11.56	10057.2.3	100
2025-3-30 12:4:14.956	WTbob(8021AB414BBE)	4	12	13	0.016	0.005	0.000	21	167	68	10	14	17	11.68	10057.2.3	100
2025-3-30 12:4:15.99	WTbob(8021AB414BBE)	2	7	2	0.011	0.000	0.005	29	85	86	10	14	17	11.75	10057.2.3	100
2025-3-30 12:4:15.181	WTbob(8021AB414BBE)	3	1	11	0.016	0.005	0.005	16	97	109	10	14	17	11.87	10057.2.3	100
2025-3-30 12:4:15.238	WTbob(8021AB414BBE)	0	4	9	0.011	0.000	0.000	25	55	82	10	14	17	11.68	10057.2.3	100
2025-3-30 12:4:15.357	WTbob(8021AB414BBE)	4	5	5	0.011	0.005	0.005	7	78	55	10	14	17	11.68	10057.2.3	100
2025-3-30 12:4:15.449	WTbob(8021AB414BBE)	1	9	7	0.011	0.000	0.011	35	69	33	10	14	17	11.75	10057.2.3	100
2025-3-30 12:4:15.574	WTbob(8021AB414BBE)	2	13	2	0.022	0.000	0.000	18	134	37	10	14	17	11.87	10057.2.3	100
2025-3-30 12:4:15.634	WTbob(8021AB414BBE)	0	9	14	0.005	0.016	0.000	9	63	122	9	11	14	11.87	10057.2.3	100
2025-3-30 12:4:15.748	WTbob(8021AB414BBE)	0	1	7	0.011	0.005	0.000	15	34	58	9	11	14	11.68	10057.2.3	100
2025-3-30 12:4:15.856	WTbob(8021AB414BBE)	2	3	1	0.005	0.000	0.005	12	14	8	9	11	14	11.94	10057.2.3	100
2025-3-30 12:4:15.957	WTbob(8021AB414BBE)	0	2	0	0.000	0.005	0.005	15	16	4	9	11	14	11.87	10057.2.3	100
2025-3-30 12:4:16.81	WTbob(8021AB414BBE)	0	1	4	0.000	0.005	0.000	7	10	39	9	11	14	11.87	10057.2.3	100
2025-3-30 12:4:16.168	WTbob(8021AB414BBE)	2	1	1	0.005	0.005	0.005	4	5	4	9	11	14	11.49	10057.2.3	100
2025-3-30 12:4:16.235	WTbob(8021AB414BBE)	0	5	3	0.000	0.000	0.000	15	17	14	9	11	14	11.94	10057.2.3	100
2025-3-30 12:4:16.349	WTbob(8021AB414BBE)	1	0	2	0.000	0.000	0.000	21	9	16	9	11	14	11.43	10057.2.3	100
2025-3-30 12:4:16.437	WTbob(8021AB414BBE)	0	1	2	0.000	0.000	0.005	11	10	13	9	11	14	11.87	10057.2.3	100
2025-3-30 12:4:16.589	WTbob(8021AB414BBE)	2	3	1	0.005	0.005	0.000	8	24	37	9	11	14	11.87	10057.2.3	100
2025-3-30 12:4:16.678	WTbob(8021AB414BBE)	0	2	2	0.000	0.005	0.000	6	24	11	12	15	19	11.75	10057.2.3	100
2025-3-30 12:4:16.798	WTbob(8021AB414BBE)	5	7	5	0.000	0.000	0.000	3	58	50	12	15	19	11.75	10057.2.3	100
2025-3-30 12:4:16.858	WTbob(8021AB414BBE)	2	5	3	0.005	0.011	0.005	43	38	35	12	15	19	11.75	10057.2.3	100
2025-3-30 12:4:16.976	WTbob(8021AB414BBE)	2	4	1	0.000	0.000	0.005	19	31	6	12	15	19	12.00	10057.2.3	100
2025-3-30 12:4:17.53	WTbob(8021AB414BBE)	1	4	8	0.005	0.011	0.005	14	16	52	12	15	19	11.94	10057.2.3	100
2025-3-30 12:4:17.158	WTbob(8021AB414BBE)	1	8	4	0.000	0.000	0.000	24	53	27	12	15	19	11.62	10057.2.3	100
2025-3-30 12:4:17.246	WTbob(8021AB414BBE)	2	0	2	0.000	0.000	0.005	3	9	8	12	15	19	12.12	10057.2.3	100
2025-3-30 12:4:17.397	WTbob(8021AB414BBE)	1	3	1	0.000	0.000	0.005	13	35	27	12	15	19	11.87	10057.2.3	100
2025-3-30 12:4:17.458	WTbob(8021AB414BBE)	2	1	2	0.000	0.000	0.000	4	4	12	12	15	19	11.62	10057.2.3	100
2025-3-30 12:4:17.581	WTbob(8021AB414BBE)	0	1	4	0.005	0.000	0.000	19	24	18	12	15	19	11.87	10057.2.3	100
2025-3-30 12:4:17.638	WTbob(8021AB414BBE)	1	2	1	0.000	0.011	0.005	3	13	5	13	17	19	11.62	10057.2.3	100
2025-3-30 12:4:17.788	WTbob(8021AB414BBE)	2	3	0	0.000	0.011	0.005	6	21	27	13	17	19	11.87	10057.2.3	100
2025-3-30 12:4:17.848	WTbob(8021AB414BBE)	4	3	2	0.000	0.000	0.000	13	21	6	13	17	19	11.87	10057.2.3	100
2025-3-30 12:4:17.968	WTbob(8021AB414BBE)	2	7	6	0.000	0.011	0.011	36	55	41	13	17	19	11.75	10057.2.3	100
