time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-3-24 15:46:11.308	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	2	4	16.86	10057.2.3	100
2025-3-24 15:46:11.428	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	2	4	17.05	10057.2.3	100
2025-3-24 15:46:11.508	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	17.11	10057.2.3	100
2025-3-24 15:46:11.627	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	16.98	10057.2.3	100
2025-3-24 15:46:11.708	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	17.23	10057.2.3	100
2025-3-24 15:46:11.827	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	16.92	10057.2.3	100
2025-3-24 15:46:11.908	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	16.98	10057.2.3	100
2025-3-24 15:46:12.28	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	17.05	10057.2.3	100
2025-3-24 15:46:12.108	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	17.11	10057.2.3	100
2025-3-24 15:46:12.227	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	5	17.05	10057.2.3	100
2025-3-24 15:46:12.307	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	8	4	5	17.05	10057.2.3	100
2025-3-24 15:46:12.447	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	8	4	5	16.98	10057.2.3	100
2025-3-24 15:46:12.527	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	1	1	1	16.98	10057.2.3	100
2025-3-24 15:46:12.651	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	0	1	1	1	16.98	10057.2.3	100
2025-3-24 15:46:12.728	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	1	1	16.79	10057.2.3	100
2025-3-24 15:46:12.848	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	1	1	1	17.05	10057.2.3	100
2025-3-24 15:46:12.927	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	1	1	1	17.05	10057.2.3	100
2025-3-24 15:46:13.48	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	1	1	1	17.11	10057.2.3	100
2025-3-24 15:46:13.128	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	1	1	17.11	10057.2.3	100
2025-3-24 15:46:13.252	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	1	1	17.11	10057.2.3	100
2025-3-24 15:46:13.326	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	1	1	1	16.98	10057.2.3	100
2025-3-24 15:46:13.447	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	1	1	1	17.23	10057.2.3	100
2025-3-24 15:46:13.527	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	8	3	3	17.30	10057.2.3	100
2025-3-24 15:46:13.647	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	8	3	3	17.05	10057.2.3	100
2025-3-24 15:46:13.727	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	8	3	3	17.11	10057.2.3	100
2025-3-24 15:46:13.847	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	3	3	17.05	10057.2.3	100
2025-3-24 15:46:13.928	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	8	3	3	16.98	10057.2.3	100
2025-3-24 15:46:14.47	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	8	3	3	16.98	10057.2.3	100
2025-3-24 15:46:14.127	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	8	3	3	17.05	10057.2.3	100
2025-3-24 15:46:14.268	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	8	3	3	17.11	10057.2.3	100
2025-3-24 15:46:14.328	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	8	3	3	17.36	10057.2.3	100
2025-3-24 15:46:14.448	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	8	3	3	17.11	10057.2.3	100
2025-3-24 15:46:14.527	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	9	4	6	17.36	10057.2.3	100
2025-3-24 15:46:14.647	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	9	4	6	16.98	10057.2.3	100
2025-3-24 15:46:14.727	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	9	4	6	16.98	10057.2.3	100
2025-3-24 15:46:14.847	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	9	4	6	16.98	10057.2.3	100
2025-3-24 15:46:14.928	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	9	4	6	17.30	10057.2.3	100
2025-3-24 15:46:15.46	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	9	4	6	17.05	10057.2.3	100
2025-3-24 15:46:15.129	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	4	9	4	6	17.23	10057.2.3	100
2025-3-24 15:46:15.267	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	3	7	9	4	6	17.23	10057.2.3	100
2025-3-24 15:46:15.348	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	3	9	4	6	17.23	10057.2.3	100
2025-3-24 15:46:15.470	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	1	2	9	4	6	17.23	10057.2.3	100
2025-3-24 15:46:15.549	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	2	4	17.23	10057.2.3	100
2025-3-24 15:46:15.669	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	2	4	17.11	10057.2.3	100
2025-3-24 15:46:15.748	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	7	2	4	17.30	10057.2.3	100
2025-3-24 15:46:15.882	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	7	2	4	16.98	10057.2.3	100
2025-3-24 15:46:15.947	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	7	2	4	17.11	10057.2.3	100
2025-3-24 15:46:16.67	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	7	2	4	17.11	10057.2.3	100
2025-3-24 15:46:16.147	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	7	2	4	17.11	10057.2.3	100
2025-3-24 15:46:16.267	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	7	2	4	17.30	10057.2.3	100
2025-3-24 15:46:16.347	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	2	4	17.23	10057.2.3	100
2025-3-24 15:46:16.468	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	7	2	4	17.05	10057.2.3	100
2025-3-24 15:46:16.547	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	6	6	17.11	10057.2.3	100
2025-3-24 15:46:16.667	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	4	6	6	17.11	10057.2.3	100
2025-3-24 15:46:16.767	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	4	6	6	17.05	10057.2.3	100
2025-3-24 15:46:16.867	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	6	6	17.05	10057.2.3	100
2025-3-24 15:46:16.948	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	6	6	17.23	10057.2.3	100
2025-3-24 15:46:17.68	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	6	6	17.30	10057.2.3	100
2025-3-24 15:46:17.147	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	4	6	6	17.11	10057.2.3	100
2025-3-24 15:46:17.267	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	6	6	17.23	10057.2.3	100
2025-3-24 15:46:17.368	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	6	6	17.23	10057.2.3	100
2025-3-24 15:46:17.467	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	4	6	6	17.05	10057.2.3	100
2025-3-24 15:46:17.547	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	3	8	4	8	16.98	10057.2.3	100
2025-3-24 15:46:17.667	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	2	8	4	8	17.23	10057.2.3	100
2025-3-24 15:46:17.747	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	8	4	8	17.23	10057.2.3	100
2025-3-24 15:46:17.867	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	3	8	4	8	17.23	10057.2.3	100
2025-3-24 15:46:17.948	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	2	8	4	8	17.23	10057.2.3	100
2025-3-24 15:46:18.75	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	1	1	8	4	8	16.98	10057.2.3	100
2025-3-24 15:46:18.208	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	8	4	8	17.11	10057.2.3	100
2025-3-24 15:46:18.287	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	8	4	8	17.23	10057.2.3	100
2025-3-24 15:46:18.367	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	3	8	4	8	17.36	10057.2.3	100
2025-3-24 15:46:18.488	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	8	4	8	17.11	10057.2.3	100
2025-3-24 15:46:18.568	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	2	2	9	5	5	17.05	10057.2.3	100
2025-3-24 15:46:18.687	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	2	4	9	5	5	17.30	10057.2.3	100
2025-3-24 15:46:18.768	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	2	5	9	5	5	16.98	10057.2.3	100
2025-3-24 15:46:18.887	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	9	5	5	17.30	10057.2.3	100
2025-3-24 15:46:18.967	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	9	5	5	17.23	10057.2.3	100
2025-3-24 15:46:19.87	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	9	5	5	17.30	10057.2.3	100
2025-3-24 15:46:19.167	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	9	5	5	17.11	10057.2.3	100
2025-3-24 15:46:19.288	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	9	5	5	17.11	10057.2.3	100
2025-3-24 15:46:19.388	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	3	9	5	5	17.42	10057.2.3	100
2025-3-24 15:46:19.486	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	9	5	5	16.98	10057.2.3	100
2025-3-24 15:46:19.570	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	3	7	3	4	17.30	10057.2.3	100
2025-3-24 15:46:19.687	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	3	4	17.05	10057.2.3	100
2025-3-24 15:46:19.767	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	2	7	3	4	17.23	10057.2.3	100
2025-3-24 15:46:19.906	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	8	2	3	7	3	4	17.11	10057.2.3	100
2025-3-24 15:46:19.967	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.000	2	2	6	7	3	4	17.23	10057.2.3	100
2025-3-24 15:46:20.87	WTbob(8021AB414BBE)	0	2	0	0.000	0.000	0.005	9	19	3	7	3	4	16.98	10057.2.3	100
2025-3-24 15:46:20.167	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	17	6	19	7	3	4	17.11	10057.2.3	100
2025-3-24 15:46:20.306	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	5	9	7	3	4	17.23	10057.2.3	100
2025-3-24 15:46:20.366	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	4	9	7	3	4	17.30	10057.2.3	100
2025-3-24 15:46:20.486	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	5	9	7	3	4	17.11	10057.2.3	100
2025-3-24 15:46:20.566	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	10	2	4	11	8	5	16.98	10057.2.3	100
2025-3-24 15:46:20.685	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	10	0	6	11	8	5	17.11	10057.2.3	100
2025-3-24 15:46:20.768	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	8	0	0	11	8	5	17.30	10057.2.3	100
2025-3-24 15:46:20.886	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	11	8	5	17.05	10057.2.3	100
2025-3-24 15:46:20.986	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	0	2	11	8	5	17.30	10057.2.3	100
2025-3-24 15:46:21.107	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	2	2	11	8	5	17.11	10057.2.3	100
2025-3-24 15:46:21.188	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	2	4	11	8	5	17.11	10057.2.3	100
2025-3-24 15:46:21.315	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	0	11	8	5	17.11	10057.2.3	100
2025-3-24 15:46:21.393	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	4	11	8	5	17.05	10057.2.3	100
2025-3-24 15:46:21.544	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	2	5	11	8	5	17.11	10057.2.3	100
2025-3-24 15:46:21.672	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	2	4	7	6	5	17.30	10057.2.3	100
2025-3-24 15:46:21.709	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	3	7	6	5	17.11	10057.2.3	100
2025-3-24 15:46:21.798	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	3	7	6	5	17.23	10057.2.3	100
2025-3-24 15:46:21.982	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	7	6	5	17.23	10057.2.3	100
2025-3-24 15:46:22.130	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	2	2	7	6	5	16.86	10057.2.3	100
2025-3-24 15:46:22.132	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	6	5	17.30	10057.2.3	100
2025-3-24 15:46:22.186	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	7	6	5	17.30	10057.2.3	100
2025-3-24 15:46:22.306	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	7	6	5	17.30	10057.2.3	100
2025-3-24 15:46:22.387	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	7	6	5	17.36	10057.2.3	100
2025-3-24 15:46:22.506	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	7	6	5	17.36	10057.2.3	100
2025-3-24 15:46:22.596	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	4	6	3	17.30	10057.2.3	100
2025-3-24 15:46:22.707	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	4	6	3	17.23	10057.2.3	100
2025-3-24 15:46:22.813	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	2	1	4	6	3	17.42	10057.2.3	100
2025-3-24 15:46:22.926	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	4	6	3	17.30	10057.2.3	100
2025-3-24 15:46:22.986	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	6	3	17.36	10057.2.3	100
2025-3-24 15:46:23.108	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	6	3	17.42	10057.2.3	100
2025-3-24 15:46:23.186	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	6	3	17.30	10057.2.3	100
2025-3-24 15:46:23.306	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	4	6	3	17.30	10057.2.3	100
2025-3-24 15:46:23.388	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	6	3	17.30	10057.2.3	100
2025-3-24 15:46:23.508	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	4	6	3	17.23	10057.2.3	100
2025-3-24 15:46:23.607	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	3	6	6	17.30	10057.2.3	100
2025-3-24 15:46:23.708	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	2	1	3	6	6	17.05	10057.2.3	100
2025-3-24 15:46:23.787	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	3	3	6	6	17.30	10057.2.3	100
2025-3-24 15:46:23.927	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	1	3	6	6	17.42	10057.2.3	100
2025-3-24 15:46:24.9	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	3	6	6	17.23	10057.2.3	100
2025-3-24 15:46:24.126	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	0	0	3	6	6	17.23	10057.2.3	100
2025-3-24 15:46:24.207	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	2	3	3	6	6	17.42	10057.2.3	100
2025-3-24 15:46:24.328	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	4	9	3	6	6	17.36	10057.2.3	100
2025-3-24 15:46:24.409	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	5	14	3	6	6	17.11	10057.2.3	100
2025-3-24 15:46:24.528	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	1	3	3	6	6	17.36	10057.2.3	100
2025-3-24 15:46:24.726	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	11	1	1	4	5	2	17.30	10057.2.3	100
2025-3-24 15:46:24.740	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	4	5	2	17.36	10057.2.3	100
2025-3-24 15:46:24.807	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	4	5	2	17.36	10057.2.3	100
2025-3-24 15:46:24.931	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	0	4	5	2	17.11	10057.2.3	100
2025-3-24 15:46:25.8	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	4	5	2	17.05	10057.2.3	100
2025-3-24 15:46:25.674	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	4	5	2	17.42	10057.2.3	100
2025-3-24 15:46:25.674	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	4	5	2	17.49	10057.2.3	100
2025-3-24 15:46:25.674	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	2	4	5	2	17.36	10057.2.3	100
2025-3-24 15:46:25.674	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	5	2	17.42	10057.2.3	100
2025-3-24 15:46:25.675	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	1	4	5	2	17.42	10057.2.3	100
2025-3-24 15:46:25.675	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	1	6	7	6	17.49	10057.2.3	100
2025-3-24 15:46:25.728	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	7	6	17.36	10057.2.3	100
2025-3-24 15:46:25.821	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	1	6	7	6	17.36	10057.2.3	100
2025-3-24 15:46:25.926	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	7	6	16.98	10057.2.3	100
2025-3-24 15:46:26.58	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	0	2	6	7	6	17.49	10057.2.3	100
2025-3-24 15:46:26.126	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	1	6	7	6	17.11	10057.2.3	100
2025-3-24 15:46:26.207	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	7	6	17.30	10057.2.3	100
2025-3-24 15:46:26.324	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	7	6	17.23	10057.2.3	100
2025-3-24 15:46:26.407	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	6	7	6	17.36	10057.2.3	100
2025-3-24 15:46:26.525	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	7	6	17.11	10057.2.3	100
2025-3-24 15:46:26.605	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	3	7	7	5	17.36	10057.2.3	100
2025-3-24 15:46:26.744	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	3	7	7	5	17.11	10057.2.3	100
2025-3-24 15:46:26.825	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	4	7	7	5	17.23	10057.2.3	100
