time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-4-13 15:17:20.503	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	20.64	10057.2.3	100
2025-4-13 15:17:20.586	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	20.33	10057.2.3	100
2025-4-13 15:17:20.714	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	20.33	10057.2.3	100
2025-4-13 15:17:20.785	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	20.52	10057.2.3	100
2025-4-13 15:17:20.901	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	20.33	10057.2.3	100
2025-4-13 15:17:20.980	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	20.45	10057.2.3	100
2025-4-13 15:17:21.100	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	2	0	1	20.45	10057.2.3	100
2025-4-13 15:17:21.189	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.64	10057.2.3	100
2025-4-13 15:17:21.302	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.33	10057.2.3	100
2025-4-13 15:17:21.384	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.45	10057.2.3	100
2025-4-13 15:17:21.519	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.52	10057.2.3	100
2025-4-13 15:17:21.579	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	0	5	20.45	10057.2.3	100
2025-4-13 15:17:21.722	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.39	10057.2.3	100
2025-4-13 15:17:21.779	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	0	5	20.39	10057.2.3	100
2025-4-13 15:17:21.901	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.39	10057.2.3	100
2025-4-13 15:17:21.988	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	0	5	20.52	10057.2.3	100
2025-4-13 15:17:22.122	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	0	5	20.33	10057.2.3	100
2025-4-13 15:17:22.204	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	1	4	20.33	10057.2.3	100
2025-4-13 15:17:22.331	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.45	10057.2.3	100
2025-4-13 15:17:22.400	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.39	10057.2.3	100
2025-4-13 15:17:22.520	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.39	10057.2.3	100
2025-4-13 15:17:22.623	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.64	10057.2.3	100
2025-4-13 15:17:22.721	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.64	10057.2.3	100
2025-4-13 15:17:22.802	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.39	10057.2.3	100
2025-4-13 15:17:22.924	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.20	10057.2.3	100
2025-4-13 15:17:23.54	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.39	10057.2.3	100
2025-4-13 15:17:23.120	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	1	4	20.33	10057.2.3	100
2025-4-13 15:17:23.200	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.33	10057.2.3	100
2025-4-13 15:17:23.321	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.64	10057.2.3	100
2025-4-13 15:17:23.401	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.45	10057.2.3	100
2025-4-13 15:17:23.542	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.39	10057.2.3	100
2025-4-13 15:17:23.642	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.39	10057.2.3	100
2025-4-13 15:17:23.744	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.45	10057.2.3	100
2025-4-13 15:17:23.807	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	1	0	1	20.52	10057.2.3	100
2025-4-13 15:17:23.935	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	0	2	1	0	1	20.33	10057.2.3	100
2025-4-13 15:17:24.1	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	1	0	1	20.45	10057.2.3	100
2025-4-13 15:17:24.127	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	1	0	1	20.52	10057.2.3	100
2025-4-13 15:17:24.200	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	6	2	1	20.39	10057.2.3	100
2025-4-13 15:17:24.322	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	1	20.33	10057.2.3	100
2025-4-13 15:17:24.403	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	1	20.52	10057.2.3	100
2025-4-13 15:17:24.525	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	1	20.45	10057.2.3	100
2025-4-13 15:17:24.608	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	1	20.33	10057.2.3	100
2025-4-13 15:17:24.720	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	1	20.64	10057.2.3	100
2025-4-13 15:17:24.800	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	1	20.64	10057.2.3	100
2025-4-13 15:17:24.925	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.000	3	2	3	6	2	1	20.45	10057.2.3	100
2025-4-13 15:17:25.25	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.000	5	0	1	6	2	1	20.33	10057.2.3	100
2025-4-13 15:17:25.160	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	1	3	6	2	1	20.45	10057.2.3	100
2025-4-13 15:17:25.232	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	10	5	5	20.45	10057.2.3	100
2025-4-13 15:17:25.347	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	10	5	5	20.45	10057.2.3	100
2025-4-13 15:17:25.421	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	10	5	5	20.33	10057.2.3	100
2025-4-13 15:17:25.540	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	10	5	5	20.45	10057.2.3	100
2025-4-13 15:17:25.642	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	10	5	5	20.64	10057.2.3	100
2025-4-13 15:17:25.742	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	10	5	5	20.26	10057.2.3	100
2025-4-13 15:17:25.834	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	2	1	10	5	5	20.45	10057.2.3	100
2025-4-13 15:17:25.939	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	1	10	5	5	20.64	10057.2.3	100
2025-4-13 15:17:26.25	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	10	5	5	20.52	10057.2.3	100
2025-4-13 15:17:26.140	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	10	5	5	20.64	10057.2.3	100
2025-4-13 15:17:26.220	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	2	9	6	8	20.26	10057.2.3	100
2025-4-13 15:17:26.339	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	9	6	8	20.64	10057.2.3	100
2025-4-13 15:17:26.419	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	9	6	8	20.39	10057.2.3	100
2025-4-13 15:17:26.552	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	9	6	8	20.64	10057.2.3	100
2025-4-13 15:17:26.621	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	9	6	8	20.39	10057.2.3	100
2025-4-13 15:17:26.739	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	9	6	8	20.39	10057.2.3	100
2025-4-13 15:17:26.819	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	2	2	9	6	8	20.52	10057.2.3	100
2025-4-13 15:17:26.940	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	1	9	6	8	20.45	10057.2.3	100
2025-4-13 15:17:27.19	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	9	6	8	20.52	10057.2.3	100
