time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-3-23 15:32:11.918	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	0	1	21.34	10057.2.3	100
2025-3-23 15:32:12.40	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	2	0	1	21.40	10057.2.3	100
2025-3-23 15:32:12.158	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	2	0	1	21.34	10057.2.3	100
2025-3-23 15:32:12.238	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	2	0	1	21.40	10057.2.3	100
2025-3-23 15:32:12.318	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	1	21.27	10057.2.3	100
2025-3-23 15:32:12.438	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	4	1	21.40	10057.2.3	100
2025-3-23 15:32:12.518	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	1	21.40	10057.2.3	100
2025-3-23 15:32:12.658	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	1	21.46	10057.2.3	100
2025-3-23 15:32:12.718	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	4	1	21.27	10057.2.3	100
2025-3-23 15:32:12.838	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	4	1	21.27	10057.2.3	100
2025-3-23 15:32:12.918	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	4	1	21.40	10057.2.3	100
2025-3-23 15:32:13.37	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	4	4	1	21.40	10057.2.3	100
2025-3-23 15:32:13.119	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	4	4	1	21.40	10057.2.3	100
2025-3-23 15:32:13.239	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	4	1	21.40	10057.2.3	100
2025-3-23 15:32:13.318	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	0	0	4	0	2	21.46	10057.2.3	100
2025-3-23 15:32:13.437	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	0	2	21.27	10057.2.3	100
2025-3-23 15:32:13.518	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	0	2	4	0	2	21.27	10057.2.3	100
2025-3-23 15:32:13.638	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	0	2	21.27	10057.2.3	100
2025-3-23 15:32:13.718	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	0	2	21.46	10057.2.3	100
2025-3-23 15:32:13.858	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	0	1	4	0	2	21.59	10057.2.3	100
2025-3-23 15:32:13.939	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	0	2	21.59	10057.2.3	100
2025-3-23 15:32:14.57	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	12	1	1	4	0	2	21.40	10057.2.3	100
2025-3-23 15:32:14.138	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	8	0	1	4	0	2	21.40	10057.2.3	100
2025-3-23 15:32:14.258	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	9	1	3	4	0	2	21.40	10057.2.3	100
2025-3-23 15:32:14.338	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	1	2	2	2	2	21.34	10057.2.3	100
2025-3-23 15:32:14.458	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	2	2	2	21.40	10057.2.3	100
2025-3-23 15:32:14.538	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	0	0	2	2	2	21.27	10057.2.3	100
2025-3-23 15:32:14.658	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	2	2	2	21.46	10057.2.3	100
2025-3-23 15:32:14.738	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	3	2	2	2	2	21.21	10057.2.3	100
2025-3-23 15:32:14.898	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	5	9	2	2	2	21.27	10057.2.3	100
2025-3-23 15:32:14.958	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	9	2	4	2	2	2	21.40	10057.2.3	100
2025-3-23 15:32:15.58	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	1	1	2	2	2	21.34	10057.2.3	100
2025-3-23 15:32:15.137	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	1	2	2	2	21.34	10057.2.3	100
2025-3-23 15:32:15.257	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	2	2	2	21.27	10057.2.3	100
2025-3-23 15:32:15.339	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	15	8	21.59	10057.2.3	100
2025-3-23 15:32:15.457	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	4	15	8	21.27	10057.2.3	100
2025-3-23 15:32:15.537	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	15	8	21.78	10057.2.3	100
2025-3-23 15:32:15.711	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	1	2	4	15	8	21.40	10057.2.3	100
2025-3-23 15:32:15.737	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	1	3	4	15	8	21.40	10057.2.3	100
2025-3-23 15:32:15.858	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	3	4	15	8	21.34	10057.2.3	100
2025-3-23 15:32:15.939	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	2	1	4	15	8	21.40	10057.2.3	100
2025-3-23 15:32:16.78	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	10	1	3	4	15	8	21.59	10057.2.3	100
2025-3-23 15:32:16.136	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	1	3	4	15	8	21.34	10057.2.3	100
2025-3-23 15:32:16.317	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	1	5	4	15	8	21.59	10057.2.3	100
2025-3-23 15:32:16.442	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	1	1	8	11	8	21.34	10057.2.3	100
2025-3-23 15:32:16.494	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	8	1	4	8	11	8	21.27	10057.2.3	100
2025-3-23 15:32:16.535	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.005	9	3	0	8	11	8	21.59	10057.2.3	100
2025-3-23 15:32:16.656	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	8	2	1	8	11	8	21.65	10057.2.3	100
2025-3-23 15:32:16.757	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	2	3	8	11	8	21.34	10057.2.3	100
2025-3-23 15:32:16.897	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.005	10	4	0	8	11	8	21.40	10057.2.3	100
2025-3-23 15:32:16.957	WTbob(8021AB414BBE)	1	3	1	0.000	0.005	0.000	11	23	12	8	11	8	21.40	10057.2.3	100
2025-3-23 15:32:17.80	WTbob(8021AB414BBE)	1	1	0	0.000	0.000	0.000	12	12	4	8	11	8	21.34	10057.2.3	100
2025-3-23 15:32:17.157	WTbob(8021AB414BBE)	2	0	1	0.000	0.000	0.000	14	6	15	8	11	8	21.34	10057.2.3	100
2025-3-23 15:32:17.278	WTbob(8021AB414BBE)	1	0	3	0.000	0.000	0.005	32	3	37	8	11	8	21.34	10057.2.3	100
2025-3-23 15:32:17.357	WTbob(8021AB414BBE)	0	0	2	0.000	0.000	0.005	19	5	42	5	14	7	21.40	10057.2.3	100
2025-3-23 15:32:17.477	WTbob(8021AB414BBE)	1	0	1	0.000	0.000	0.000	7	5	35	5	14	7	21.40	10057.2.3	100
2025-3-23 15:32:17.557	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	14	3	20	5	14	7	21.46	10057.2.3	100
2025-3-23 15:32:17.679	WTbob(8021AB414BBE)	1	0	1	0.000	0.000	0.000	7	3	12	5	14	7	21.34	10057.2.3	100
2025-3-23 15:32:17.758	WTbob(8021AB414BBE)	0	0	1	0.000	0.000	0.000	14	4	12	5	14	7	21.59	10057.2.3	100
2025-3-23 15:32:17.878	WTbob(8021AB414BBE)	0	0	1	0.000	0.000	0.000	2	4	15	5	14	7	21.46	10057.2.3	100
2025-3-23 15:32:17.977	WTbob(8021AB414BBE)	0	0	1	0.000	0.000	0.005	2	5	22	5	14	7	21.27	10057.2.3	100
2025-3-23 15:32:18.76	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.005	8	4	8	5	14	7	21.46	10057.2.3	100
2025-3-23 15:32:18.158	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.000	22	6	4	5	14	7	21.34	10057.2.3	100
2025-3-23 15:32:18.277	WTbob(8021AB414BBE)	0	0	1	0.000	0.000	0.005	23	3	10	5	14	7	21.46	10057.2.3	100
2025-3-23 15:32:18.357	WTbob(8021AB414BBE)	1	0	0	0.005	0.000	0.011	9	2	6	6	10	7	21.15	10057.2.3	100
2025-3-23 15:32:18.477	WTbob(8021AB414BBE)	2	1	0	0.000	0.000	0.011	6	11	2	6	10	7	21.40	10057.2.3	100
2025-3-23 15:32:18.577	WTbob(8021AB414BBE)	2	2	2	0.000	0.000	0.011	11	16	14	6	10	7	21.65	10057.2.3	100
2025-3-23 15:32:18.678	WTbob(8021AB414BBE)	2	1	3	0.000	0.000	0.005	31	13	43	6	10	7	21.46	10057.2.3	100
2025-3-23 15:32:18.759	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.011	39	5	12	6	10	7	21.40	10057.2.3	100
2025-3-23 15:32:18.878	WTbob(8021AB414BBE)	1	4	11	0.005	0.005	0.016	27	24	182	6	10	7	21.46	10057.2.3	100
2025-3-23 15:32:18.959	WTbob(8021AB414BBE)	1	6	11	0.000	0.005	0.005	18	42	155	6	10	7	21.46	10057.2.3	100
2025-3-23 15:32:19.78	WTbob(8021AB414BBE)	3	1	2	0.000	0.005	0.000	38	10	20	6	10	7	21.40	10057.2.3	100
2025-3-23 15:32:19.158	WTbob(8021AB414BBE)	3	0	1	0.000	0.000	0.000	47	4	25	6	10	7	21.34	10057.2.3	100
2025-3-23 15:32:19.278	WTbob(8021AB414BBE)	1	0	2	0.005	0.005	0.005	40	15	28	6	10	7	21.40	10057.2.3	100
2025-3-23 15:32:19.358	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.005	32	2	16	6	8	3	21.40	10057.2.3	100
