time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-4-6 10:8:23.244	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	4	2	4	21.59	10057.2.3	100
2025-4-6 10:8:23.291	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	3	4	2	4	21.27	10057.2.3	100
2025-4-6 10:8:23.419	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	3	4	2	4	21.40	10057.2.3	100
2025-4-6 10:8:23.494	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	4	2	4	21.65	10057.2.3	100
2025-4-6 10:8:23.619	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	2	4	21.46	10057.2.3	100
2025-4-6 10:8:23.694	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	4	2	4	21.65	10057.2.3	100
2025-4-6 10:8:23.844	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	3	4	2	4	21.65	10057.2.3	100
2025-4-6 10:8:23.999	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	2	4	21.65	10057.2.3	100
2025-4-6 10:8:24.19	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	4	21.40	10057.2.3	100
2025-4-6 10:8:24.93	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	5	4	21.46	10057.2.3	100
2025-4-6 10:8:24.219	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	4	5	4	21.40	10057.2.3	100
2025-4-6 10:8:24.294	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	4	21.27	10057.2.3	100
2025-4-6 10:8:24.443	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	4	21.40	10057.2.3	100
2025-4-6 10:8:24.493	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	5	4	21.59	10057.2.3	100
2025-4-6 10:8:24.619	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	0	4	5	4	21.46	10057.2.3	100
2025-4-6 10:8:24.744	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	4	21.46	10057.2.3	100
2025-4-6 10:8:24.818	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	4	21.71	10057.2.3	100
2025-4-6 10:8:24.919	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	5	4	21.40	10057.2.3	100
2025-4-6 10:8:25.44	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	4	21.40	10057.2.3	100
2025-4-6 10:8:25.119	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	3	21.34	10057.2.3	100
2025-4-6 10:8:25.219	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	3	21.40	10057.2.3	100
2025-4-6 10:8:25.344	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	5	3	3	21.46	10057.2.3	100
2025-4-6 10:8:25.444	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	3	21.65	10057.2.3	100
2025-4-6 10:8:25.520	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	5	3	3	21.65	10057.2.3	100
2025-4-6 10:8:25.669	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	3	21.27	10057.2.3	100
2025-4-6 10:8:25.719	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	3	21.59	10057.2.3	100
2025-4-6 10:8:25.841	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	3	21.65	10057.2.3	100
2025-4-6 10:8:25.945	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	3	21.46	10057.2.3	100
2025-4-6 10:8:26.43	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	3	21.65	10057.2.3	100
2025-4-6 10:8:26.119	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	2	5	21.71	10057.2.3	100
2025-4-6 10:8:26.245	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	2	5	21.71	10057.2.3	100
2025-4-6 10:8:26.319	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	2	5	21.46	10057.2.3	100
2025-4-6 10:8:26.441	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	2	5	21.59	10057.2.3	100
2025-4-6 10:8:26.518	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	2	5	21.59	10057.2.3	100
2025-4-6 10:8:26.644	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	7	2	5	21.65	10057.2.3	100
2025-4-6 10:8:26.769	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	2	5	21.40	10057.2.3	100
2025-4-6 10:8:26.920	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	7	2	5	21.46	10057.2.3	100
2025-4-6 10:8:26.921	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	2	5	21.84	10057.2.3	100
2025-4-6 10:8:27.45	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	7	2	5	21.78	10057.2.3	100
2025-4-6 10:8:27.123	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	3	1	3	21.59	10057.2.3	100
2025-4-6 10:8:27.243	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	2	3	1	3	21.46	10057.2.3	100
2025-4-6 10:8:27.342	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	3	1	3	21.78	10057.2.3	100
2025-4-6 10:8:27.444	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	3	1	3	21.46	10057.2.3	100
2025-4-6 10:8:27.519	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	3	1	3	21.46	10057.2.3	100
2025-4-6 10:8:27.642	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	2	3	1	3	21.78	10057.2.3	100
2025-4-6 10:8:27.744	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	3	1	3	21.59	10057.2.3	100
2025-4-6 10:8:27.871	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	3	1	3	21.71	10057.2.3	100
2025-4-6 10:8:27.927	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	3	1	3	21.71	10057.2.3	100
2025-4-6 10:8:28.45	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	3	1	3	21.46	10057.2.3	100
2025-4-6 10:8:28.120	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	7	7	21.40	10057.2.3	100
2025-4-6 10:8:28.243	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	6	7	7	21.71	10057.2.3	100
2025-4-6 10:8:28.344	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	7	7	21.40	10057.2.3	100
2025-4-6 10:8:28.542	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	7	7	21.65	10057.2.3	100
2025-4-6 10:8:28.543	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	7	7	21.46	10057.2.3	100
2025-4-6 10:8:28.644	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	7	7	21.65	10057.2.3	100
2025-4-6 10:8:28.745	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	7	7	21.78	10057.2.3	100
2025-4-6 10:8:28.865	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	7	7	21.40	10057.2.3	100
2025-4-6 10:8:28.949	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	6	7	7	21.78	10057.2.3	100
2025-4-6 10:8:29.70	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	1	6	7	7	21.46	10057.2.3	100
2025-4-6 10:8:29.143	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	3	3	4	21.46	10057.2.3	100
2025-4-6 10:8:29.291	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	3	3	4	21.78	10057.2.3	100
2025-4-6 10:8:29.394	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	3	3	4	21.78	10057.2.3	100
2025-4-6 10:8:29.469	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	3	3	4	21.59	10057.2.3	100
2025-4-6 10:8:29.568	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	3	3	4	21.34	10057.2.3	100
2025-4-6 10:8:29.671	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	3	3	4	21.27	10057.2.3	100
2025-4-6 10:8:29.741	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	3	3	4	21.59	10057.2.3	100
2025-4-6 10:8:29.870	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	3	3	4	21.40	10057.2.3	100
2025-4-6 10:8:29.993	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	3	3	4	21.65	10057.2.3	100
2025-4-6 10:8:30.69	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	3	3	4	21.46	10057.2.3	100
2025-4-6 10:8:30.144	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	3	21.65	10057.2.3	100
2025-4-6 10:8:30.319	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	3	21.65	10057.2.3	100
2025-4-6 10:8:30.394	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	3	21.40	10057.2.3	100
2025-4-6 10:8:30.491	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	4	5	3	21.65	10057.2.3	100
2025-4-6 10:8:30.569	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	4	5	3	21.59	10057.2.3	100
2025-4-6 10:8:30.669	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	5	3	21.59	10057.2.3	100
2025-4-6 10:8:30.744	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	3	21.46	10057.2.3	100
2025-4-6 10:8:30.894	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	5	3	21.46	10057.2.3	100
2025-4-6 10:8:30.941	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	5	3	21.84	10057.2.3	100
2025-4-6 10:8:31.94	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	5	3	21.65	10057.2.3	100
2025-4-6 10:8:31.145	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	2	3	21.59	10057.2.3	100
2025-4-6 10:8:31.270	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	2	3	21.46	10057.2.3	100
2025-4-6 10:8:31.344	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	2	3	21.40	10057.2.3	100
2025-4-6 10:8:31.498	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	2	3	21.46	10057.2.3	100
2025-4-6 10:8:31.569	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	0	5	2	3	21.65	10057.2.3	100
2025-4-6 10:8:31.669	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	2	3	21.71	10057.2.3	100
2025-4-6 10:8:31.769	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	2	3	21.71	10057.2.3	100
2025-4-6 10:8:31.871	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	2	3	21.71	10057.2.3	100
2025-4-6 10:8:31.991	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	2	3	21.40	10057.2.3	100
2025-4-6 10:8:32.73	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	5	2	3	21.59	10057.2.3	100
2025-4-6 10:8:32.170	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	4	2	3	21.78	10057.2.3	100
2025-4-6 10:8:32.270	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	4	2	3	21.71	10057.2.3	100
2025-4-6 10:8:32.371	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	4	2	3	21.40	10057.2.3	100
2025-4-6 10:8:32.495	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	4	2	3	21.84	10057.2.3	100
2025-4-6 10:8:32.570	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	4	2	3	21.65	10057.2.3	100
2025-4-6 10:8:32.694	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	21.78	10057.2.3	100
2025-4-6 10:8:32.767	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	4	2	3	21.46	10057.2.3	100
2025-4-6 10:8:32.892	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	2	3	21.65	10057.2.3	100
2025-4-6 10:8:32.969	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	21.59	10057.2.3	100
2025-4-6 10:8:33.94	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	21.78	10057.2.3	100
2025-4-6 10:8:33.169	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	5	2	5	21.71	10057.2.3	100
2025-4-6 10:8:33.342	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	3	5	2	5	21.59	10057.2.3	100
2025-4-6 10:8:33.369	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	2	5	21.59	10057.2.3	100
2025-4-6 10:8:33.492	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	3	5	2	5	21.78	10057.2.3	100
2025-4-6 10:8:33.569	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	0	5	2	5	21.71	10057.2.3	100
2025-4-6 10:8:33.694	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	5	2	5	21.65	10057.2.3	100
2025-4-6 10:8:33.768	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	2	5	21.59	10057.2.3	100
2025-4-6 10:8:33.895	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	5	2	5	21.78	10057.2.3	100
2025-4-6 10:8:33.995	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	5	2	5	21.78	10057.2.3	100
2025-4-6 10:8:34.91	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	5	2	5	21.78	10057.2.3	100
2025-4-6 10:8:34.169	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	8	4	4	21.78	10057.2.3	100
2025-4-6 10:8:34.294	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	8	4	4	21.59	10057.2.3	100
2025-4-6 10:8:34.369	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	8	4	4	21.65	10057.2.3	100
2025-4-6 10:8:34.494	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	8	4	4	21.71	10057.2.3	100
2025-4-6 10:8:34.569	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	8	4	4	21.65	10057.2.3	100
2025-4-6 10:8:34.691	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	8	4	4	21.78	10057.2.3	100
2025-4-6 10:8:34.768	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	8	4	4	21.59	10057.2.3	100
2025-4-6 10:8:34.894	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	4	21.40	10057.2.3	100
2025-4-6 10:8:34.970	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	8	4	4	21.59	10057.2.3	100
2025-4-6 10:8:35.94	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	4	4	21.78	10057.2.3	100
2025-4-6 10:8:35.169	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	5	4	2	21.65	10057.2.3	100
2025-4-6 10:8:35.295	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	5	4	2	21.84	10057.2.3	100
2025-4-6 10:8:35.419	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	4	2	21.78	10057.2.3	100
2025-4-6 10:8:35.494	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	5	4	2	21.78	10057.2.3	100
2025-4-6 10:8:35.591	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	5	4	2	21.59	10057.2.3	100
2025-4-6 10:8:35.693	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	0	5	4	2	21.40	10057.2.3	100
2025-4-6 10:8:35.793	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	0	5	4	2	21.40	10057.2.3	100
2025-4-6 10:8:35.919	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	0	5	4	2	21.84	10057.2.3	100
2025-4-6 10:8:36.22	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	5	4	2	21.46	10057.2.3	100
2025-4-6 10:8:36.119	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	4	2	21.84	10057.2.3	100
2025-4-6 10:8:36.193	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	6	5	21.46	10057.2.3	100
2025-4-6 10:8:36.318	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	6	5	21.78	10057.2.3	100
2025-4-6 10:8:36.393	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	5	6	5	21.71	10057.2.3	100
2025-4-6 10:8:36.519	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	0	1	5	6	5	21.59	10057.2.3	100
2025-4-6 10:8:36.593	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	5	6	5	21.71	10057.2.3	100
2025-4-6 10:8:36.718	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	5	6	5	21.65	10057.2.3	100
2025-4-6 10:8:36.791	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	5	6	5	21.65	10057.2.3	100
2025-4-6 10:8:36.919	WTbob(8021AB414BBE)	1	0	0	0.000	0.000	0.000	3	3	0	5	6	5	21.84	10057.2.3	100
2025-4-6 10:8:37.35	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	9	4	7	5	6	5	21.84	10057.2.3	100
2025-4-6 10:8:37.117	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	8	5	6	5	21.59	10057.2.3	100
2025-4-6 10:8:37.193	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	6	3	6	6	21.97	10057.2.3	100
2025-4-6 10:8:37.321	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	2	0	3	6	6	21.78	10057.2.3	100
2025-4-6 10:8:37.401	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	1	4	3	6	6	21.46	10057.2.3	100
2025-4-6 10:8:37.518	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	6	3	6	6	21.84	10057.2.3	100
2025-4-6 10:8:37.593	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	0	5	3	6	6	21.65	10057.2.3	100
2025-4-6 10:8:37.718	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	1	6	3	6	6	21.71	10057.2.3	100
2025-4-6 10:8:37.806	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	6	3	6	6	21.78	10057.2.3	100
2025-4-6 10:8:37.918	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	1	8	3	6	6	21.65	10057.2.3	100
2025-4-6 10:8:37.997	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	10	3	6	6	21.84	10057.2.3	100
2025-4-6 10:8:38.120	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	3	6	6	21.97	10057.2.3	100
2025-4-6 10:8:38.193	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	8	8	4	21.71	10057.2.3	100
2025-4-6 10:8:38.318	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	4	8	8	4	21.65	10057.2.3	100
2025-4-6 10:8:38.394	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	0	1	8	8	4	21.78	10057.2.3	100
2025-4-6 10:8:38.519	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	8	8	4	21.65	10057.2.3	100
2025-4-6 10:8:38.592	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	8	8	4	21.71	10057.2.3	100
2025-4-6 10:8:38.725	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	8	8	4	21.90	10057.2.3	100
2025-4-6 10:8:38.796	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	5	0	3	8	8	4	21.65	10057.2.3	100
2025-4-6 10:8:38.918	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	7	0	0	8	8	4	21.46	10057.2.3	100
2025-4-6 10:8:39.18	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	8	8	4	21.65	10057.2.3	100
2025-4-6 10:8:39.119	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	3	8	8	4	21.71	10057.2.3	100
2025-4-6 10:8:39.218	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	5	4	3	21.65	10057.2.3	100
2025-4-6 10:8:39.319	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	4	3	21.78	10057.2.3	100
2025-4-6 10:8:39.418	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	4	3	21.90	10057.2.3	100
2025-4-6 10:8:39.544	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	9	6	5	4	3	21.84	10057.2.3	100
