time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-5-2 10:34:37.605	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	5	5	23.23	10057.2.3	100
2025-5-2 10:34:37.723	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	5	5	22.91	10057.2.3	100
2025-5-2 10:34:37.813	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	5	5	22.85	10057.2.3	100
2025-5-2 10:34:37.933	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	7	5	5	23.23	10057.2.3	100
2025-5-2 10:34:38.23	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	1	4	22.85	10057.2.3	100
2025-5-2 10:34:38.173	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	1	4	23.23	10057.2.3	100
2025-5-2 10:34:38.232	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	3	6	1	4	23.17	10057.2.3	100
2025-5-2 10:34:38.352	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	3	6	1	4	23.23	10057.2.3	100
2025-5-2 10:34:38.442	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	1	4	23.10	10057.2.3	100
2025-5-2 10:34:38.532	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	6	1	4	22.91	10057.2.3	100
2025-5-2 10:34:38.623	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	3	6	1	4	23.10	10057.2.3	100
2025-5-2 10:34:38.743	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	6	1	4	23.23	10057.2.3	100
2025-5-2 10:34:38.833	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	1	4	23.10	10057.2.3	100
2025-5-2 10:34:38.952	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	1	4	22.98	10057.2.3	100
2025-5-2 10:34:39.13	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	5	23.17	10057.2.3	100
2025-5-2 10:34:39.133	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	2	6	2	5	22.85	10057.2.3	100
2025-5-2 10:34:39.222	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	6	2	5	23.17	10057.2.3	100
2025-5-2 10:34:39.436	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	5	22.98	10057.2.3	100
2025-5-2 10:34:39.437	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	6	2	5	23.17	10057.2.3	100
2025-5-2 10:34:39.552	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	5	22.98	10057.2.3	100
2025-5-2 10:34:39.612	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	5	23.10	10057.2.3	100
2025-5-2 10:34:39.763	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	5	23.23	10057.2.3	100
2025-5-2 10:34:39.822	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	6	2	5	23.10	10057.2.3	100
2025-5-2 10:34:39.941	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	5	23.29	10057.2.3	100
2025-5-2 10:34:40.32	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	6	22.98	10057.2.3	100
2025-5-2 10:34:40.181	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	6	22.98	10057.2.3	100
2025-5-2 10:34:40.241	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	6	22.85	10057.2.3	100
2025-5-2 10:34:40.362	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	6	23.17	10057.2.3	100
2025-5-2 10:34:40.423	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	3	6	23.10	10057.2.3	100
2025-5-2 10:34:40.542	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	5	3	6	23.10	10057.2.3	100
2025-5-2 10:34:40.632	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	5	3	6	23.23	10057.2.3	100
2025-5-2 10:34:40.753	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	3	6	23.23	10057.2.3	100
2025-5-2 10:34:40.846	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	5	3	6	23.17	10057.2.3	100
2025-5-2 10:34:40.963	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	3	6	22.91	10057.2.3	100
2025-5-2 10:34:41.22	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	4	22.98	10057.2.3	100
2025-5-2 10:34:41.173	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	4	23.17	10057.2.3	100
2025-5-2 10:34:41.233	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	4	23.10	10057.2.3	100
2025-5-2 10:34:41.353	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	1	6	2	4	22.98	10057.2.3	100
2025-5-2 10:34:41.473	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	4	23.17	10057.2.3	100
2025-5-2 10:34:41.562	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	4	22.98	10057.2.3	100
2025-5-2 10:34:41.653	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	4	23.17	10057.2.3	100
2025-5-2 10:34:41.773	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	4	22.98	10057.2.3	100
2025-5-2 10:34:41.832	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	4	23.29	10057.2.3	100
2025-5-2 10:34:41.952	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	4	23.17	10057.2.3	100
2025-5-2 10:34:42.43	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	7	1	6	22.91	10057.2.3	100
2025-5-2 10:34:42.162	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	7	1	6	23.17	10057.2.3	100
2025-5-2 10:34:42.252	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	1	6	23.17	10057.2.3	100
2025-5-2 10:34:42.372	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	7	1	6	23.10	10057.2.3	100
2025-5-2 10:34:42.433	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	2	7	1	6	23.23	10057.2.3	100
2025-5-2 10:34:42.582	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	1	1	7	1	6	23.17	10057.2.3	100
2025-5-2 10:34:42.642	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	7	1	6	23.10	10057.2.3	100
2025-5-2 10:34:42.762	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	7	1	6	22.98	10057.2.3	100
2025-5-2 10:34:42.852	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	7	1	6	23.17	10057.2.3	100
2025-5-2 10:34:42.973	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	7	1	6	22.98	10057.2.3	100
2025-5-2 10:34:43.64	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	7	23.29	10057.2.3	100
2025-5-2 10:34:43.182	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	6	2	7	22.98	10057.2.3	100
2025-5-2 10:34:43.242	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	2	7	22.98	10057.2.3	100
2025-5-2 10:34:43.363	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	7	23.17	10057.2.3	100
2025-5-2 10:34:43.452	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	0	6	2	7	23.23	10057.2.3	100
2025-5-2 10:34:43.572	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	6	2	7	23.29	10057.2.3	100
2025-5-2 10:34:43.668	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	7	23.29	10057.2.3	100
2025-5-2 10:34:43.784	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	7	23.29	10057.2.3	100
2025-5-2 10:34:43.843	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	6	2	7	23.35	10057.2.3	100
2025-5-2 10:34:43.963	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	6	2	7	23.23	10057.2.3	100
2025-5-2 10:34:44.53	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	1	6	0	5	23.23	10057.2.3	100
